timestamp,temperature,turbidity,light,status_temperature,status_turbidity,status_overall,actuator_cooler,actuator_filter,actuator_light
2026-04-27T17:36:56Z,21.0,2.97,0.0,normal,normal,normal,off,off,on
2026-04-27T17:36:57Z,20.6,2.63,1.0,normal,normal,normal,off,off,off
2026-04-27T17:36:57Z,22.9,3.69,1.0,normal,normal,normal,off,off,off
2026-04-27T17:36:57Z,20.6,2.24,1.0,normal,normal,normal,off,off,on
2026-04-27T17:36:58Z,21.1,2.38,0.0,normal,normal,normal,off,off,off
2026-04-27T17:36:58Z,22.4,2.35,1.0,normal,normal,normal,off,off,off
2026-04-27T17:36:59Z,21.0,2.65,1.0,normal,normal,normal,off,off,on
2026-04-27T17:36:59Z,20.4,3.89,0.0,normal,normal,normal,off,off,off
2026-04-27T17:36:59Z,21.5,3.95,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:00Z,23.0,3.52,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:00Z,20.0,2.05,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:00Z,20.8,3.03,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:01Z,22.1,2.61,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:01Z,22.9,3.82,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:01Z,23.9,3.71,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:02Z,22.6,3.23,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:02Z,21.3,3.92,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:03Z,21.3,3.48,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:03Z,22.5,2.64,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:03Z,21.1,3.61,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:04Z,22.2,2.33,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:04Z,23.9,2.17,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:04Z,23.2,2.54,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:05Z,23.7,2.69,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:05Z,22.4,2.29,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:05Z,22.6,3.33,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:06Z,20.8,2.59,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:06Z,20.5,3.94,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:06Z,20.4,3.44,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:07Z,23.5,3.09,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:07Z,22.2,3.81,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:07Z,22.8,3.81,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:08Z,23.6,2.14,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:08Z,23.4,2.08,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:08Z,22.4,2.82,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:09Z,21.0,2.71,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:09Z,22.5,2.3,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:09Z,21.2,2.35,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:10Z,20.9,3.3,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:10Z,21.0,3.81,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:10Z,21.5,3.6,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:11Z,23.0,3.97,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:11Z,22.6,2.37,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:11Z,22.5,3.48,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:12Z,22.2,2.92,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:12Z,21.7,3.08,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:12Z,22.9,3.44,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:13Z,22.4,3.64,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:13Z,20.3,2.91,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:13Z,23.0,3.0,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:14Z,22.9,2.25,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:14Z,24.0,2.3,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:14Z,22.4,2.94,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:15Z,21.7,2.73,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:15Z,23.2,3.45,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:15Z,20.4,2.74,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:16Z,20.3,2.83,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:16Z,20.9,2.37,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:16Z,22.3,3.03,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:17Z,21.6,3.32,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:17Z,23.8,3.63,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:17Z,23.2,2.22,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:18Z,21.0,3.91,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:18Z,22.7,3.79,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:18Z,20.1,2.94,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:19Z,23.5,2.12,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:19Z,23.7,2.55,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:19Z,22.6,2.7,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:20Z,21.7,2.45,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:20Z,20.2,3.99,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:20Z,23.4,3.49,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:21Z,24.0,2.95,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:21Z,21.5,2.75,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:21Z,22.9,3.13,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:22Z,21.9,3.2,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:22Z,22.4,3.04,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:22Z,21.3,2.23,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:23Z,20.0,3.84,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:23Z,20.9,2.97,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:23Z,22.8,2.06,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:24Z,23.7,3.33,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:24Z,22.9,2.33,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:24Z,20.0,3.46,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:25Z,20.3,2.1,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:25Z,22.4,2.79,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:25Z,20.9,2.07,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:26Z,21.0,2.79,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:26Z,21.1,2.23,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:26Z,23.8,2.26,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:27Z,20.9,2.42,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:27Z,22.4,2.92,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:27Z,20.9,3.19,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:28Z,21.8,3.82,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:28Z,20.1,2.88,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:28Z,22.6,3.09,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:29Z,20.8,3.04,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:29Z,23.0,3.37,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:29Z,22.9,2.35,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:30Z,22.6,2.71,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:30Z,20.3,2.06,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:30Z,22.6,3.4,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:31Z,20.2,2.8,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:31Z,21.6,2.69,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:31Z,22.6,2.48,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:32Z,20.0,2.62,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:32Z,22.8,2.12,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:32Z,23.1,2.05,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:33Z,20.5,2.86,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:33Z,23.1,3.77,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:33Z,20.2,2.09,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:34Z,22.8,3.39,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:34Z,23.7,2.3,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:34Z,20.4,3.01,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:35Z,22.8,3.1,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:35Z,22.7,3.33,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:35Z,23.5,3.6,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:36Z,21.4,2.42,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:36Z,23.5,2.0,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:36Z,21.3,2.71,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:37Z,20.6,2.6,1.0,normal,normal,normal,off,off,on

2026-04-27T17:37:37Z,21.2,3.57,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:38Z,23.1,3.24,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:38Z,22.6,2.42,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:38Z,23.6,3.58,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:39Z,23.6,3.6,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:39Z,23.9,2.3,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:39Z,22.3,3.58,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:40Z,23.6,2.74,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:40Z,20.2,3.35,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:40Z,20.5,3.85,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:41Z,23.9,2.35,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:41Z,21.4,2.23,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:42Z,22.7,2.98,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:42Z,22.7,3.45,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:43Z,24.0,3.45,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:43Z,23.9,3.73,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:43Z,23.1,3.03,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:44Z,22.6,3.81,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:44Z,20.2,2.16,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:44Z,21.2,2.08,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:45Z,20.5,2.86,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:45Z,21.0,2.49,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:46Z,20.6,3.13,0.0,normal,normal,normal,off,off,on

2026-04-27T17:37:46Z,23.6,3.07,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:47Z,21.3,3.19,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:47Z,23.4,3.67,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:47Z,22.7,2.06,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:48Z,22.2,3.92,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:48Z,23.2,2.85,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:49Z,20.7,2.65,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:49Z,21.9,2.02,1.0,normal,normal,normal,off,off,on
2026-04-27T17:37:49Z,20.1,2.8,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:50Z,22.5,2.06,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:50Z,21.7,3.95,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:51Z,20.4,3.64,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:51Z,23.9,2.6,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:51Z,22.5,3.04,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:52Z,21.8,2.56,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:52Z,22.9,2.11,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:52Z,22.7,2.8,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:53Z,22.1,2.66,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:53Z,22.7,2.03,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:53Z,22.3,2.98,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:54Z,21.2,3.68,0.0,normal,normal,normal,off,off,on

2026-04-27T17:37:54Z,20.9,2.23,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:55Z,22.5,2.65,0.0,normal,normal,normal,off,off,on

2026-04-27T17:37:55Z,23.9,2.64,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:56Z,22.4,2.19,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:56Z,21.2,3.3,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:56Z,23.7,2.85,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:57Z,20.3,3.4,0.0,normal,normal,normal,off,off,on

2026-04-27T17:37:57Z,23.3,3.28,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:58Z,23.7,3.5,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:58Z,21.6,2.85,1.0,normal,normal,normal,off,off,off
2026-04-27T17:37:59Z,20.4,3.47,0.0,normal,normal,normal,off,off,on
2026-04-27T17:37:59Z,20.7,3.27,0.0,normal,normal,normal,off,off,off
2026-04-27T17:37:59Z,23.5,3.01,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:00Z,22.1,2.62,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:00Z,23.4,2.47,0.0,normal,normal,normal,off,off,on

2026-04-27T17:38:01Z,22.2,2.98,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:01Z,23.5,2.96,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:01Z,22.6,3.9,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:02Z,23.7,3.62,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:02Z,21.1,3.86,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:03Z,22.1,3.48,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:03Z,23.9,2.15,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:04Z,22.4,2.06,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:04Z,22.7,2.04,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:04Z,21.8,2.25,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:05Z,22.0,3.68,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:05Z,21.7,3.86,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:06Z,21.5,3.71,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:06Z,22.0,2.28,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:06Z,22.0,3.44,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:07Z,23.3,3.86,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:07Z,22.5,2.23,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:08Z,21.8,3.54,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:08Z,21.0,3.32,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:09Z,22.3,3.64,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:09Z,22.8,2.44,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:10Z,23.6,2.05,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:10Z,20.7,2.35,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:11Z,21.2,3.08,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:11Z,21.6,2.63,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:11Z,20.7,2.7,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:12Z,21.9,2.34,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:12Z,21.4,2.56,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:13Z,21.0,3.04,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:13Z,20.7,3.21,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:14Z,20.4,2.91,0.0,normal,normal,normal,off,off,on

2026-04-27T17:38:15Z,22.9,3.42,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:15Z,23.4,3.92,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:16Z,20.4,2.15,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:16Z,20.2,3.25,1.0,normal,normal,normal,off,off,on

2026-04-27T17:38:17Z,23.1,2.48,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:17Z,23.4,2.27,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:18Z,21.2,3.48,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:18Z,23.6,3.41,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:18Z,22.9,3.43,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:19Z,23.9,3.03,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:19Z,22.0,3.82,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:19Z,21.6,3.41,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:20Z,20.1,3.73,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:20Z,22.1,3.01,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:20Z,20.4,2.23,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:21Z,20.9,2.08,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:21Z,22.2,3.45,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:21Z,23.1,3.36,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:22Z,23.5,3.57,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:22Z,21.6,2.36,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:23Z,23.6,3.7,1.0,normal,normal,normal,off,off,off

2026-04-27T17:38:23Z,23.1,2.05,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:24Z,23.7,2.8,1.0,normal,normal,normal,off,off,off

2026-04-27T17:38:24Z,23.4,3.31,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:25Z,20.9,3.39,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:25Z,20.3,2.12,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:26Z,21.9,2.68,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:26Z,22.7,2.95,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:26Z,22.1,2.46,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:27Z,23.2,3.96,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:27Z,23.8,2.08,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:28Z,22.1,3.07,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:28Z,22.5,2.26,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:28Z,23.0,3.99,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:29Z,22.3,2.11,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:29Z,20.2,2.34,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:29Z,21.0,3.2,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:30Z,21.9,2.83,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:30Z,22.2,3.77,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:30Z,22.8,2.48,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:31Z,23.4,2.73,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:31Z,20.3,3.32,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:31Z,21.1,3.15,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:32Z,20.6,2.55,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:32Z,22.9,3.69,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:32Z,23.9,2.62,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:33Z,23.7,2.03,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:33Z,20.3,2.74,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:33Z,23.5,3.35,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:34Z,23.1,3.17,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:34Z,23.7,3.34,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:34Z,20.6,2.34,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:35Z,21.7,3.01,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:35Z,23.3,2.49,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:35Z,22.3,2.55,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:36Z,22.3,2.19,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:36Z,20.4,2.35,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:37Z,21.6,2.34,0.0,normal,normal,normal,off,off,off2026-04-27T17:38:37Z,20.0,2.55,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:38Z,20.3,2.92,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:38Z,20.0,3.53,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:39Z,22.4,3.73,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:39Z,20.8,3.6,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:39Z,22.8,2.48,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:40Z,22.7,3.7,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:40Z,22.2,2.16,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:42Z,21.3,3.97,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:42Z,23.8,3.86,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:42Z,23.7,3.74,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:43Z,22.9,3.44,0.0,normal,normal,normal,off,off,on

2026-04-27T17:38:44Z,23.8,2.9,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:44Z,22.8,3.01,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:44Z,22.5,2.6,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:45Z,20.7,3.94,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:45Z,20.1,3.76,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:45Z,23.6,2.57,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:46Z,22.4,2.82,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:46Z,23.9,3.05,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:47Z,23.0,3.28,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:47Z,23.3,2.92,1.0,normal,normal,normal,off,off,on

2026-04-27T17:38:48Z,20.1,3.38,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:48Z,21.6,2.29,1.0,normal,normal,normal,off,off,on

2026-04-27T17:38:49Z,23.6,2.82,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:49Z,23.2,3.32,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:49Z,20.2,3.94,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:50Z,21.0,2.7,0.0,normal,normal,normal,off,off,off

2026-04-27T17:38:51Z,20.7,3.13,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:51Z,21.3,2.85,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:51Z,21.1,3.55,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:52Z,21.6,2.05,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:52Z,23.6,3.11,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:52Z,23.9,3.28,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:53Z,20.8,2.59,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:53Z,23.7,2.24,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:54Z,20.7,3.42,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:54Z,23.0,3.82,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:55Z,20.5,2.09,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:55Z,20.7,3.79,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:55Z,20.5,3.89,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:56Z,22.3,2.31,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:56Z,23.0,3.71,0.0,normal,normal,normal,off,off,on
2026-04-27T17:38:57Z,21.1,2.36,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:57Z,22.6,3.55,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:58Z,22.9,2.67,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:58Z,23.0,2.42,1.0,normal,normal,normal,off,off,on
2026-04-27T17:38:59Z,21.4,3.5,1.0,normal,normal,normal,off,off,off
2026-04-27T17:38:59Z,22.8,2.23,0.0,normal,normal,normal,off,off,off
2026-04-27T17:38:59Z,23.4,2.06,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:00Z,22.1,3.66,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:00Z,22.3,3.67,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:01Z,22.4,3.42,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:01Z,23.2,2.26,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:01Z,23.3,2.31,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:02Z,21.4,3.3,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:02Z,23.9,2.39,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:02Z,20.4,2.61,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:03Z,21.0,3.57,1.0,normal,normal,normal,off,off,off
